date,open,high,low,close,volume,turnover
20251010,106900,119400,103700,119100,4838068,550393110900
20251013,115500,129800,114000,128000,4324161,536164251250
20251014,134100,136200,124500,128700,3252050,421807516050
20251015,129000,142800,126600,142000,3313731,450662894700
20251016,141500,148700,141200,146500,2491252,361953330200
20251017,145000,147900,140900,142300,1731032,249250925150
20251020,146700,153800,145600,149300,2284959,342409498750
20251021,153100,159200,147700,149600,2887720,445936293750
20251022,148700,152600,144000,151500,1448205,214873913650
20251023,147400,152900,144700,149500,993124,148562287500
20251024,155000,155300,147600,149700,1585789,239844134750
20251027,151900,151900,147700,149600,1239881,185562537800
20251028,148500,148600,141100,143100,1551949,224530456000
20251029,145700,146200,133300,138200,3342217,461279044850
20251030,138800,147300,138800,143500,2231637,318541223750
20251031,140200,144800,139600,143700,999434,143119627350
20251103,141900,143700,138400,141600,1340881,188903665250
20251104,146600,148900,139200,139700,1396983,199541648100
20251105,132700,136100,125900,133100,3124821,408789464550
20251106,136900,136900,126700,129000,1920651,250083201450
20251107,125000,133000,124400,127200,1620158,208978690850
20251110,128000,131500,124000,129600,1279087,164666559500
20251111,131100,133700,127600,129700,1245649,163466611850
20251112,129500,134500,127300,131100,1115875,146964579500
20251113,131300,133500,128200,133500,1001104,130126940500
20251114,129100,129100,125300,125600,1106865,140599806650
20251117,127300,134200,126800,132300,1724711,226438507750
20251118,129700,129800,121500,121700,1604701,200384380600
20251119,121900,124000,115700,120700,1285531,154045010500
20251120,126400,126500,122800,123500,786081,97889698600
20251121,113900,121000,113400,120100,984944,116836561150
20251124,122400,122500,117100,119600,816534,97277181800
20251125,122100,122700,117200,120100,991214,118423780450
20251126,120500,128900,118800,128500,1574505,196745624750
20251127,129100,129500,123100,124300,938470,118031866650
20251128,124400,125200,122800,123600,570311,70675923500
20251201,124600,126700,120500,121700,803895,98817800550
20251202,122200,124300,119500,120500,843149,102164534850
20251203,120600,124700,120500,121500,847992,103597904650
20251204,120800,120800,115600,116100,1278823,149569811050
20251205,115800,119400,115500,119100,870118,102667954750
20251208,119100,121500,116700,121400,779744,92938114100
20251209,121400,123300,119700,121300,605092,73545181300
20251210,122000,123200,120000,121100,794502,96454307500
20251211,121600,127900,119200,121000,1631660,199956403950
20251212,121000,121100,119300,120200,806690,96812919200
20251215,116500,119850,115000,118500,543573,64070770600
20251216,117300,120900,116200,116300,627010,73931969800
20251217,117000,119900,116850,119900,584198,69336557700
20251218,117500,119700,116000,116400,588981,69256938950
20251219,118500,119400,114700,116400,523834,60989461150
20251222,118500,127600,118300,127000,2469789,307210254100
20251223,128100,129600,125800,127000,1486199,189166716650
20251224,127800,130400,124000,124600,1152048,146670292200
20251226,125900,135500,125100,132600,3657878,485756804650
20251229,136200,136200,129800,130400,1959990,258080186100
20251230,130400,131800,126700,127400,1589454,204655261050
20260102,127600,144700,127600,144500,3357195,469801983250
20260105,154900,168400,153200,167300,6479709,1039853037050
20260106,169000,183700,167300,183700,6073528,1071236133500
20260107,194300,197100,180500,186500,4801481,905928532800
20260108,182700,201000,181800,185700,5532705,1057302127000
20260109,181900,182400,173500,176300,2622280,463165602050
20260112,177200,179000,164800,167600,2436807,414554169750
